5a1247571d41c8064627c6ef,2018-03-30,2
5a1247571d41c8064627c6ef,2018-03-31,1
5a1247571d41c8064627c6ef,2018-04-01,1
5a1247571d41c8064627c6ef,2018-04-02,1
5a1247571d41c8064627c6ef,2018-04-04,1
5a1247571d41c8064627c6ef,2018-04-05,1
5a1247571d41c8064627c6ef,2018-04-06,1
5a1247571d41c8064627c6ef,2018-04-07,1
5a1247571d41c8064627c6ef,2018-04-08,1
5a1247571d41c8064627c6ef,2018-04-09,1
5a124a931d41c8064627d2cf,2018-03-19,1
5a124a931d41c8064627d2cf,2018-03-20,1
5a124a931d41c8064627d2cf,2018-03-21,1
5a124a931d41c8064627d2cf,2018-03-22,1
5a124a931d41c8064627d2cf,2018-03-23,1
5a124a931d41c8064627d2cf,2018-03-25,1
5a124a931d41c8064627d2cf,2018-03-26,1
5a124a931d41c8064627d2cf,2018-03-29,1
5a124a931d41c8064627d2cf,2018-03-30,1
5a124a931d41c8064627d2cf,2018-03-31,1
5a124a931d41c8064627d2cf,2018-04-01,1
5a124a931d41c8064627d2cf,2018-04-02,1
5a124a931d41c8064627d2cf,2018-04-03,2
5a124a931d41c8064627d2cf,2018-04-05,1
5a124a931d41c8064627d2cf,2018-04-06,3
5a124a931d41c8064627d2cf,2018-04-08,1
5a124a931d41c8064627d2cf,2018-04-09,1
5a124acc1d41c8064627d3db,2018-03-19,1
5a124c7d1d41c8064627dc17,2018-03-19,1
5a124c7d1d41c8064627dc17,2018-03-20,1
5a124c7d1d41c8064627dc17,2018-03-29,1
5a124c7d1d41c8064627dc17,2018-04-02,1
5a124c7d1d41c8064627dc17,2018-04-05,1
5a124c7d1d41c8064627dc17,2018-04-06,1
5a1253651d41c8064627ecee,2018-04-07,7
5a1253651d41c8064627ecee,2018-04-09,1
5a126e6f1d41c80646286d3f,2018-03-25,1
5a126e6f1d41c80646286d3f,2018-03-26,1
5a126e6f1d41c80646286d3f,2018-03-27,1
5a126e6f1d41c80646286d3f,2018-03-28,1
5a126e6f1d41c80646286d3f,2018-03-29,1
5a126e6f1d41c80646286d3f,2018-03-30,2
5a126e6f1d41c80646286d3f,2018-04-01,2
5a126e6f1d41c80646286d3f,2018-04-02,1
5a126e6f1d41c80646286d3f,2018-04-03,1
5a126e6f1d41c80646286d3f,2018-04-04,1
5a126e6f1d41c80646286d3f,2018-04-05,2
5a126e6f1d41c80646286d3f,2018-04-07,1
5a126e6f1d41c80646286d3f,2018-04-08,1
5a126e6f1d41c80646286d3f,2018-04-09,1
5a127c0f1d41c8064628a0a6,2018-03-17,1
5a127c0f1d41c8064628a0a6,2018-03-19,1
5a127c0f1d41c8064628a0a6,2018-03-20,1
5a127c0f1d41c8064628a0a6,2018-03-21,1
5a127c0f1d41c8064628a0a6,2018-03-22,1
5a127c0f1d41c8064628a0a6,2018-03-25,1
5a127c0f1d41c8064628a0a6,2018-03-26,1
5a127c0f1d41c8064628a0a6,2018-03-28,1
5a127c0f1d41c8064628a0a6,2018-03-29,1
5a127c0f1d41c8064628a0a6,2018-03-30,1
5a127c0f1d41c8064628a0a6,2018-03-31,1
5a127c0f1d41c8064628a0a6,2018-04-01,1
5a127c0f1d41c8064628a0a6,2018-04-02,1
5a127c0f1d41c8064628a0a6,2018-04-03,1
5a127c0f1d41c8064628a0a6,2018-04-05,2
5a127c0f1d41c8064628a0a6,2018-04-06,1
5a127c0f1d41c8064628a0a6,2018-04-07,1
5a127c0f1d41c8064628a0a6,2018-04-08,1
5a127c0f1d41c8064628a0a6,2018-04-09,1
5a127d531d41c8064628a56d,2018-04-06,2
5a127d951d41c8064628a57f,2018-03-17,1
5a127d951d41c8064628a57f,2018-03-21,1
5a127d951d41c8064628a57f,2018-03-22,1
5a127d951d41c8064628a57f,2018-03-24,1
5a127d951d41c8064628a57f,2018-03-25,1
5a127d951d41c8064628a57f,2018-03-26,1
5a127d951d41c8064628a57f,2018-03-27,1
5a127d951d41c8064628a57f,2018-03-28,1
5a127d951d41c8064628a57f,2018-03-29,1
5a127d951d41c8064628a57f,2018-03-30,1
5a127d951d41c8064628a57f,2018-03-31,1
5a127d951d41c8064628a57f,2018-04-01,1
5a127d951d41c8064628a57f,2018-04-02,1
5a127d951d41c8064628a57f,2018-04-03,2
5a127d951d41c8064628a57f,2018-04-04,1
5a127d951d41c8064628a57f,2018-04-05,1
5a127d951d41c8064628a57f,2018-04-07,1
5a127d951d41c8064628a57f,2018-04-09,1
5a127de61d41c8064628a592,2018-04-03,1
5a1298dc1d41c8064628e862,2018-03-24,1
5a1298dc1d41c8064628e862,2018-03-25,1
5a1298dc1d41c8064628e862,2018-03-26,1
5a1298dc1d41c8064628e862,2018-03-30,1
5a1298dc1d41c8064628e862,2018-03-31,1
5a1298dc1d41c8064628e862,2018-04-05,1
5a1298dc1d41c8064628e862,2018-04-06,1
5a129ac21d41c8064628ea31,2018-03-17,1
5a129ac21d41c8064628ea31,2018-03-19,1
5a129ac21d41c8064628ea31,2018-03-21,1
5a129ac21d41c8064628ea31,2018-04-02,1
5a129d581d41c8064628eefa,2018-03-31,1
5a129d581d41c8064628eefa,2018-04-01,1
5a129d581d41c8064628eefa,2018-04-03,1
5a129d581d41c8064628eefa,2018-04-04,1
5a129d581d41c8064628eefa,2018-04-05,1
5a129d581d41c8064628eefa,2018-04-06,1
5a129d581d41c8064628eefa,2018-04-09,1
5a12a8121d41c8064628f5da,2018-03-17,1
5a12a8121d41c8064628f5da,2018-03-21,1
5a12a8121d41c8064628f5da,2018-03-22,1
5a12a8121d41c8064628f5da,2018-03-23,1
5a12a8121d41c8064628f5da,2018-03-26,1
5a12a8121d41c8064628f5da,2018-03-27,1
5a12a8121d41c8064628f5da,2018-03-31,1
5a12a8121d41c8064628f5da,2018-04-02,1
5a13c95e1d41c8064630d242,2018-04-04,1
5a13c95e1d41c8064630d242,2018-04-05,1
5a13c97f1d41c8064630d33d,2018-03-25,3
5a13c97f1d41c8064630d33d,2018-03-27,1
5a13c97f1d41c8064630d33d,2018-03-29,1
5a13c97f1d41c8064630d33d,2018-03-31,2
5a13d5271d41c806463128ff,2018-03-25,1
5a13d5271d41c806463128ff,2018-03-26,1
5a13d5271d41c806463128ff,2018-03-27,2
5a13d5271d41c806463128ff,2018-03-29,1
5a13d5271d41c806463128ff,2018-03-30,1
5a13d5271d41c806463128ff,2018-03-31,1
5a13d5271d41c806463128ff,2018-04-01,2
5a13d5271d41c806463128ff,2018-04-02,1
5a13d5271d41c806463128ff,2018-04-03,1
5a1676b81d41c805bd59f697,2018-03-26,1
5a1676b81d41c805bd59f697,2018-03-27,1
5a1676b81d41c805bd59f697,2018-04-03,1
5a1676b81d41c805bd59f697,2018-04-05,1
5a167b3f1d41c805bd5a0b5b,2018-03-17,4
5a167b3f1d41c805bd5a0b5b,2018-03-18,1
5a167b3f1d41c805bd5a0b5b,2018-03-19,1
5a167b3f1d41c805bd5a0b5b,2018-03-20,1
5a167b3f1d41c805bd5a0b5b,2018-03-21,1
5a167b3f1d41c805bd5a0b5b,2018-03-22,2
5a167b3f1d41c805bd5a0b5b,2018-03-23,1
5a167b3f1d41c805bd5a0b5b,2018-03-24,1
5a167b3f1d41c805bd5a0b5b,2018-03-25,1
5a167b3f1d41c805bd5a0b5b,2018-03-26,1
5a167b3f1d41c805bd5a0b5b,2018-03-27,1
5a167b3f1d41c805bd5a0b5b,2018-03-28,1
5a167b3f1d41c805bd5a0b5b,2018-03-29,1
5a167b3f1d41c805bd5a0b5b,2018-03-30,2
5a167b3f1d41c805bd5a0b5b,2018-03-31,1
5a167b3f1d41c805bd5a0b5b,2018-04-04,1
5a167b3f1d41c805bd5a0b5b,2018-04-05,2
5a167b3f1d41c805bd5a0b5b,2018-04-07,1
5a167b3f1d41c805bd5a0b5b,2018-04-08,1
5a167b3f1d41c805bd5a0b5b,2018-04-09,1
5a17b10e1d41c805bd5ce340,2018-03-23,1
5a17b10e1d41c805bd5ce340,2018-03-24,1
5a17b10e1d41c805bd5ce340,2018-03-25,1
5a17b10e1d41c805bd5ce340,2018-03-26,1
5a17b10e1d41c805bd5ce340,2018-03-28,1
5a17b10e1d41c805bd5ce340,2018-03-29,2
5a17b10e1d41c805bd5ce340,2018-04-06,1
5a17b10e1d41c805bd5ce340,2018-04-09,1
5a180b0f1d41c805bd5f0ac7,2018-04-08,1
5a184ae31d41c805bd608212,2018-04-05,3
5a184ae31d41c805bd608212,2018-04-06,3
5a184ae31d41c805bd608212,2018-04-07,3
5a184ae31d41c805bd608212,2018-04-08,3
5a184ae31d41c805bd608212,2018-04-09,1
5a18e91c1d41c805bd64cb3d,2018-03-25,1
5a18e91c1d41c805bd64cb3d,2018-03-26,1
5a18e91c1d41c805bd64cb3d,2018-03-27,1
5a18e91c1d41c805bd64cb3d,2018-03-28,1
5a18e91c1d41c805bd64cb3d,2018-03-29,1
5a18e91c1d41c805bd64cb3d,2018-03-30,1
5a18e91c1d41c805bd64cb3d,2018-03-31,2
5a18e91c1d41c805bd64cb3d,2018-04-01,1
5a18e91c1d41c805bd64cb3d,2018-04-02,1
5a18e91c1d41c805bd64cb3d,2018-04-03,1
5a18e91c1d41c805bd64cb3d,2018-04-04,1
5a18e91c1d41c805bd64cb3d,2018-04-05,1
5a18e91c1d41c805bd64cb3d,2018-04-06,1
5a18e91c1d41c805bd64cb3d,2018-04-07,2
5a18e91c1d41c805bd64cb3d,2018-04-08,1
5a18e91c1d41c805bd64cb3d,2018-04-09,1
5a1d1dbe1d41c806535cc6ea,2018-04-04,3
5a1d1dbe1d41c806535cc6ea,2018-04-06,1
5a1d1dbe1d41c806535cc6ea,2018-04-07,1
5a1e36be1d41c8065361de56,2018-03-25,2
5a1e36be1d41c8065361de56,2018-03-26,1
5a1e36be1d41c8065361de56,2018-03-27,1
5a1e36be1d41c8065361de56,2018-04-01,1
5a1e36be1d41c8065361de56,2018-04-02,2
5a1e36be1d41c8065361de56,2018-04-04,2
5a1e36be1d41c8065361de56,2018-04-05,1
5a1e36be1d41c8065361de56,2018-04-08,2
5a1e36be1d41c8065361de56,2018-04-09,1
5a1e56521d41c80653628bd9,2018-03-20,1
5a1e56521d41c80653628bd9,2018-03-21,1
5a1e56521d41c80653628bd9,2018-03-29,1
5a1e56521d41c80653628bd9,2018-03-30,1
5a1e56521d41c80653628bd9,2018-03-31,1
5a1e56521d41c80653628bd9,2018-04-01,1
5a1e56521d41c80653628bd9,2018-04-02,1
5a1e56521d41c80653628bd9,2018-04-03,1
5a1fb76e1d41c825fa66bb33,2018-03-25,3
5a1fb76e1d41c825fa66bb33,2018-03-27,1
5a2b9d611d41c81a6564619b,2018-03-17,1
5a2b9d611d41c81a6564619b,2018-03-19,1
5a2b9d611d41c81a6564619b,2018-03-20,1
5a2b9d611d41c81a6564619b,2018-03-21,1
5a2b9d611d41c81a6564619b,2018-04-05,1
5a2bbcdc1d41c81a656551f7,2018-04-02,1
5a2bbcdc1d41c81a656551f7,2018-04-05,1
5a2bbcdc1d41c81a656551f7,2018-04-06,2
5a2bbcdc1d41c81a656551f7,2018-04-07,1
5a2bbcdc1d41c81a656551f7,2018-04-08,1
5a2bbcdc1d41c81a656551f7,2018-04-09,1
5a2fc32e1d41c81a6580dac7,2018-03-26,1
5a3349721d41c81a658f7594,2018-03-25,1
5a3349721d41c81a658f7594,2018-03-26,1
5a3349721d41c81a658f7594,2018-03-27,1
5a3349721d41c81a658f7594,2018-03-28,1
5a3349721d41c81a658f7594,2018-03-29,1
5a3349721d41c81a658f7594,2018-03-30,1
5a3349721d41c81a658f7594,2018-03-31,1
5a3349721d41c81a658f7594,2018-04-01,2
5a3349721d41c81a658f7594,2018-04-03,1
5a3349721d41c81a658f7594,2018-04-04,1
5a3349721d41c81a658f7594,2018-04-05,1
5a3349721d41c81a658f7594,2018-04-06,2
5a3349721d41c81a658f7594,2018-04-08,1
5a3349721d41c81a658f7594,2018-04-09,1
5a334bc61d41c81a658f7f35,2018-03-27,1
5a334bc61d41c81a658f7f35,2018-03-30,1
5a334bc61d41c81a658f7f35,2018-04-01,1
5a334bc61d41c81a658f7f35,2018-04-03,1
5a334bc61d41c81a658f7f35,2018-04-05,1
5a334bc61d41c81a658f7f35,2018-04-07,1
5a334bc61d41c81a658f7f35,2018-04-09,1
5a44afc71d41c80fbd9e4d3e,2018-04-05,1
5a460de01d41c80fbda55b46,2018-03-29,1
5a460de01d41c80fbda55b46,2018-03-31,2
5a460de01d41c80fbda55b46,2018-04-01,1
5a460de01d41c80fbda55b46,2018-04-02,2
5a460de01d41c80fbda55b46,2018-04-04,4
5a460de01d41c80fbda55b46,2018-04-05,1
5a460de01d41c80fbda55b46,2018-04-06,1
5a460de01d41c80fbda55b46,2018-04-08,1
5a460de01d41c80fbda55b46,2018-04-09,1
5a46209d1d41c80fbda59660,2018-03-17,1
5a46209d1d41c80fbda59660,2018-03-18,1
5a46209d1d41c80fbda59660,2018-03-19,1
5a46209d1d41c80fbda59660,2018-03-20,1
5a46209d1d41c80fbda59660,2018-03-21,1
5a46209d1d41c80fbda59660,2018-03-22,1
5a46209d1d41c80fbda59660,2018-03-23,1
5a46209d1d41c80fbda59660,2018-03-24,2
5a46209d1d41c80fbda59660,2018-03-25,1
5a46209d1d41c80fbda59660,2018-03-26,1
5a46209d1d41c80fbda59660,2018-03-27,1
5a46209d1d41c80fbda59660,2018-03-28,1
5a46209d1d41c80fbda59660,2018-03-29,1
5a46209d1d41c80fbda59660,2018-03-30,1
5a46209d1d41c80fbda59660,2018-03-31,2
5a46209d1d41c80fbda59660,2018-04-01,1
5a46209d1d41c80fbda59660,2018-04-02,1
5a46209d1d41c80fbda59660,2018-04-04,1
5a46209d1d41c80fbda59660,2018-04-05,1
5a46209d1d41c80fbda59660,2018-04-06,1
5a46209d1d41c80fbda59660,2018-04-07,1
5a46209d1d41c80fbda59660,2018-04-08,1
5a46209d1d41c80fbda59660,2018-04-09,1
5a47380c1d41c80fbdaa5a93,2018-03-30,1
5a47380c1d41c80fbdaa5a93,2018-04-01,1
5a47380c1d41c80fbdaa5a93,2018-04-05,1
5a47380c1d41c80fbdaa5a93,2018-04-07,1
5a47380c1d41c80fbdaa5a93,2018-04-08,1
5a4781451d41c80fbdab2967,2018-03-24,2
5a4781451d41c80fbdab2967,2018-03-25,1
5a4781451d41c80fbdab2967,2018-03-26,1
5a4781451d41c80fbdab2967,2018-03-28,2
5a4781451d41c80fbdab2967,2018-03-30,2
5a4781451d41c80fbdab2967,2018-03-31,1
5a4781451d41c80fbdab2967,2018-04-01,1
5a4781451d41c80fbdab2967,2018-04-02,1
5a4781451d41c80fbdab2967,2018-04-03,2
5a4781451d41c80fbdab2967,2018-04-04,1
5a4781451d41c80fbdab2967,2018-04-06,1
5a4781451d41c80fbdab2967,2018-04-08,2
5a4781451d41c80fbdab2967,2018-04-09,1
5a4b34171d41c80fbdbefa27,2018-03-24,1
5a4b34171d41c80fbdbefa27,2018-03-25,1
5a4b34171d41c80fbdbefa27,2018-03-26,1
5a4b34171d41c80fbdbefa27,2018-03-27,2
5a4b34171d41c80fbdbefa27,2018-03-29,3
5a4b34171d41c80fbdbefa27,2018-03-30,1
5a4b34171d41c80fbdbefa27,2018-03-31,1
5a4b34171d41c80fbdbefa27,2018-04-01,1
5a4b34171d41c80fbdbefa27,2018-04-02,1
5a4b34171d41c80fbdbefa27,2018-04-03,1
5a4b34171d41c80fbdbefa27,2018-04-05,2
5a4b34171d41c80fbdbefa27,2018-04-06,1
5a4b34171d41c80fbdbefa27,2018-04-07,1
5a4bd12a1d41c80fbdc19d54,2018-03-22,2
5a4bd12a1d41c80fbdc19d54,2018-03-24,1
5a4bd12a1d41c80fbdc19d54,2018-03-30,1
5a4bd12a1d41c80fbdc19d54,2018-04-02,1
5a4bd12a1d41c80fbdc19d54,2018-04-04,1
5a4bd12a1d41c80fbdc19d54,2018-04-05,1
5a4bd12a1d41c80fbdc19d54,2018-04-06,1
5a4bd12a1d41c80fbdc19d54,2018-04-07,1
5a4c2eb91d41c80fbdc41825,2018-03-31,1
5a4c2eb91d41c80fbdc41825,2018-04-01,1
5a4c2eb91d41c80fbdc41825,2018-04-02,1
5a4c2eb91d41c80fbdc41825,2018-04-04,1
5a4c2eb91d41c80fbdc41825,2018-04-05,1
5a4c2eb91d41c80fbdc41825,2018-04-09,1
5a4de6fe8970433dd2e67ff0,2018-03-19,1
5a4de6fe8970433dd2e67ff1,2018-03-21,1
5a4e44051d41c80fbde7e9a0,2018-03-23,1
5a4e44051d41c80fbde7e9a0,2018-03-26,2
5a4e44051d41c80fbde7e9a0,2018-03-27,1
5a4e44051d41c80fbde7e9a0,2018-03-29,2
5a4e44051d41c80fbde7e9a0,2018-03-30,1
5a4e44051d41c80fbde7e9a0,2018-03-31,1
5a4e44051d41c80fbde7e9a0,2018-04-01,1
5a4e44051d41c80fbde7e9a0,2018-04-02,1
5a4e44051d41c80fbde7e9a0,2018-04-03,2
5a4e44051d41c80fbde7e9a0,2018-04-04,1
5a4e44051d41c80fbde7e9a0,2018-04-05,3
5a4e44051d41c80fbde7e9a0,2018-04-06,3
5a4e44051d41c80fbde7e9a0,2018-04-07,1
5a4e44051d41c80fbde7e9a0,2018-04-08,1
5a4e44051d41c80fbde7e9a0,2018-04-09,1
5a4f97378ea6a0072621cc5b,2018-04-05,1
5a5172898ea6a007262adc22,2018-04-01,1
5a5172898ea6a007262adc22,2018-04-04,1
5a5172898ea6a007262adc22,2018-04-05,1
5a5172898ea6a007262adc22,2018-04-09,1
5a549e928ea6a005db741136,2018-03-29,1
5a58280d8ea6a005db808bd3,2018-03-31,1
5a58280d8ea6a005db808bd3,2018-04-02,1
5a58280d8ea6a005db808bd3,2018-04-04,1
5a58280d8ea6a005db808bd3,2018-04-05,1
5a58280d8ea6a005db808bd3,2018-04-06,1
5a58280d8ea6a005db808bd3,2018-04-08,1
5a5837658ea6a005db80c764,2018-03-31,1
5a59b44a8ea6a005db85d532,2018-03-29,1
5a59b44a8ea6a005db85d532,2018-03-31,1
5a59b44a8ea6a005db85d532,2018-04-01,2
5a59b44a8ea6a005db85d532,2018-04-02,1
5a59b44a8ea6a005db85d532,2018-04-03,2
5a59b44a8ea6a005db85d532,2018-04-06,1
5a59b44a8ea6a005db85d532,2018-04-08,1
5a59b44a8ea6a005db85d532,2018-04-09,1
5a59fcfc8ea6a005db86a027,2018-03-23,1
5a59fcfc8ea6a005db86a027,2018-03-26,1
5a59fcfc8ea6a005db86a027,2018-03-27,1
5a59fcfc8ea6a005db86a027,2018-03-29,2
5a59fcfc8ea6a005db86a027,2018-03-30,1
5a59fcfc8ea6a005db86a027,2018-03-31,1
5a59fcfc8ea6a005db86a027,2018-04-01,1
5a59fcfc8ea6a005db86a027,2018-04-02,1
5a59fcfc8ea6a005db86a027,2018-04-03,1
5a59fcfc8ea6a005db86a027,2018-04-04,1
5a59fcfc8ea6a005db86a027,2018-04-05,1
5a59fcfc8ea6a005db86a027,2018-04-06,1
5a59fcfc8ea6a005db86a027,2018-04-07,1
5a59fcfc8ea6a005db86a027,2018-04-08,1
5a59fcfc8ea6a005db86a027,2018-04-09,1
5a5c7a8c8ea6a005db8f3f76,2018-04-01,1
5a5c7a8c8ea6a005db8f3f76,2018-04-04,1
5a5c7a8c8ea6a005db8f3f76,2018-04-05,1
5a5c7a8c8ea6a005db8f3f76,2018-04-09,1
5a5d8fd88ea6a005db93655d,2018-03-25,2
5a5d8fd88ea6a005db93655d,2018-03-27,2
5a5d8fd88ea6a005db93655d,2018-03-29,3
5a5d8fd88ea6a005db93655d,2018-03-30,4
5a5d8fd88ea6a005db93655d,2018-03-31,2
5a5d8fd88ea6a005db93655d,2018-04-01,1
5a5d8fd88ea6a005db93655d,2018-04-02,1
5a5d8fd88ea6a005db93655d,2018-04-04,2
5a5d8fd88ea6a005db93655d,2018-04-05,2
5a5d8fd88ea6a005db93655d,2018-04-06,3
5a5d8fd88ea6a005db93655d,2018-04-07,3
5a5d8fd88ea6a005db93655d,2018-04-08,1
5a5d8fd88ea6a005db93655d,2018-04-09,2
5a5f6e3d8ea6a005db985d66,2018-03-31,2
5a5f6e3d8ea6a005db985d66,2018-04-01,1
5a5f6e3d8ea6a005db985d66,2018-04-02,1
5a5f6e3d8ea6a005db985d66,2018-04-04,3
5a5f6e3d8ea6a005db985d66,2018-04-06,2
5a5f6e3d8ea6a005db985d66,2018-04-08,2
5a601fd78ea6a005db9b418d,2018-04-02,1
5a601fd78ea6a005db9b418d,2018-04-04,1
5a601fd78ea6a005db9b418d,2018-04-05,1
5a6042368ea6a005db9b8850,2018-03-25,1
5a6042368ea6a005db9b8850,2018-03-26,1
5a6042368ea6a005db9b8850,2018-03-29,1
5a6042368ea6a005db9b8850,2018-03-30,1
5a6042368ea6a005db9b8850,2018-03-31,1
5a6042368ea6a005db9b8850,2018-04-01,1
5a6043218ea6a005db9b8a5b,2018-03-24,1
5a6043218ea6a005db9b8a5b,2018-03-25,1
5a6043218ea6a005db9b8a5b,2018-03-30,1
5a6043218ea6a005db9b8a5b,2018-03-31,1
5a6043218ea6a005db9b8a5b,2018-04-02,1
5a6043218ea6a005db9b8a5b,2018-04-05,1
5a6043218ea6a005db9b8a5b,2018-04-07,2
5a604ee98ea6a005db9ba301,2018-04-04,1
5a6055ea8ea6a005db9bb3a9,2018-04-07,8
5a6055ea8ea6a005db9bb3a9,2018-04-08,1
5a607aa18ea6a005db9bfa0a,2018-04-04,2
5a607aa18ea6a005db9bfa0a,2018-04-05,1
5a607aa18ea6a005db9bfa0a,2018-04-06,1
5a607aa18ea6a005db9bfa0a,2018-04-07,1
5a607aa18ea6a005db9bfa0a,2018-04-08,1
5a6178488ea6a005db9f93c5,2018-03-31,3
5a6178488ea6a005db9f93c5,2018-04-06,1
5a61a4208ea6a005db9ffb8e,2018-03-19,1
5a61a4208ea6a005db9ffb8e,2018-03-20,1
5a61fbfb8ea6a005dba09fb6,2018-04-03,1
5a61fbfb8ea6a005dba09fb6,2018-04-04,2
5a61fbfb8ea6a005dba09fb6,2018-04-06,1
5a61fbfb8ea6a005dba09fb6,2018-04-07,1
5a61fbfb8ea6a005dba09fb6,2018-04-08,1
5a61fbfb8ea6a005dba09fb6,2018-04-09,1
5a6219af8ea6a005dba0dc00,2018-03-29,1
5a6219af8ea6a005dba0dc00,2018-04-01,1
5a6219af8ea6a005dba0dc00,2018-04-06,1
5a62b1bc8ea6a005dba2f74d,2018-03-25,1
5a62b1bc8ea6a005dba2f74d,2018-04-06,1
5a62b1bc8ea6a005dba2f74d,2018-04-07,1
5a62b1bc8ea6a005dba2f74d,2018-04-08,1
5a63472b8ea6a005dba41c2a,2018-04-02,1
5a63472b8ea6a005dba41c2a,2018-04-07,1
5a648da18ea6a005dba8489f,2018-03-27,1
5a648da18ea6a005dba8489f,2018-03-29,2
5a648da18ea6a005dba8489f,2018-03-31,1
5a648da18ea6a005dba8489f,2018-04-02,1
5a648da18ea6a005dba8489f,2018-04-03,1
5a648da18ea6a005dba8489f,2018-04-04,2
5a648da18ea6a005dba8489f,2018-04-05,1
5a648da18ea6a005dba8489f,2018-04-07,2
5a659c9a8ea6a005dbabbf4a,2018-03-31,1
5a659c9a8ea6a005dbabbf4a,2018-04-02,2
5a659c9a8ea6a005dbabbf4a,2018-04-03,1
5a659c9a8ea6a005dbabbf4a,2018-04-05,2
5a659c9a8ea6a005dbabbf4a,2018-04-06,1
5a659c9a8ea6a005dbabbf4a,2018-04-08,1
5a65c6538ea6a0072545b08b,2018-03-27,1
5a6607ff8ea6a00725461241,2018-03-23,1
5a6607ff8ea6a00725461241,2018-03-27,1
5a6607ff8ea6a00725461241,2018-03-29,1
5a6607ff8ea6a00725461241,2018-03-30,1
5a6607ff8ea6a00725461241,2018-03-31,2
5a6607ff8ea6a00725461241,2018-04-02,2
5a6607ff8ea6a00725461241,2018-04-03,1
5a6607ff8ea6a00725461241,2018-04-04,1
5a6607ff8ea6a00725461241,2018-04-05,5
5a6607ff8ea6a00725461241,2018-04-06,3
5a6607ff8ea6a00725461241,2018-04-07,1
5a6607ff8ea6a00725461241,2018-04-08,3
5a6607ff8ea6a00725461241,2018-04-09,1
5a66a50f8ea6a0072548b5ee,2018-03-22,1
5a66a50f8ea6a0072548b5ee,2018-03-30,1
5a66a50f8ea6a0072548b5ee,2018-03-31,1
5a66a50f8ea6a0072548b5ee,2018-04-01,1
5a66a50f8ea6a0072548b5ee,2018-04-04,2
5a66a50f8ea6a0072548b5ee,2018-04-05,1
5a66a50f8ea6a0072548b5ee,2018-04-06,1
5a66a50f8ea6a0072548b5ee,2018-04-07,1
5a66a50f8ea6a0072548b5ee,2018-04-08,1
5a66a50f8ea6a0072548b5ee,2018-04-09,3
5a66d9b28ea6a00725492e55,2018-03-26,1
5a66e61a8ea6a0072549389a,2018-03-29,1
5a66e61a8ea6a0072549389a,2018-03-31,1
5a66e61a8ea6a0072549389a,2018-04-01,2
5a66e61a8ea6a0072549389a,2018-04-02,2
5a66e61a8ea6a0072549389a,2018-04-03,3
5a66e61a8ea6a0072549389a,2018-04-04,4
5a66e61a8ea6a0072549389a,2018-04-06,3
5a66e61a8ea6a0072549389a,2018-04-07,3
5a66e61a8ea6a0072549389a,2018-04-08,1
5a66e61a8ea6a0072549389a,2018-04-09,4
5a66f51e8ea6a00725495628,2018-03-27,2
5a66f51e8ea6a00725495628,2018-03-29,1
5a66f51e8ea6a00725495628,2018-03-31,1
5a66f51e8ea6a00725495628,2018-04-05,1
5a66f51e8ea6a00725495628,2018-04-06,2
5a66f51e8ea6a00725495628,2018-04-08,2
5a67089b8ea6a00725498528,2018-03-31,1
5a670c938ea6a00725498d91,2018-04-04,1
5a670c938ea6a00725498d91,2018-04-05,7
